tanggal,reg,nearend,farend,speed,utz(%),tahun,tren,port_use,port_abandoned,speed list
2023-03-31 00:00:00,2,ME-D2-LKG,172.20.32.145,3165425152,-6.525,5,576.23,"['port1/1/9', 'port5/2/27', 'port1/2/16', 'port1/1/16', 'port1/2/9', 'port1/2/12', 'port1/2/19', 'port1/2/13', 'port1/2/10', 'port5/2/23', 'port5/2/31', 'port1/1/7', 'port1/2/5', 'port2/2/7', 'port2/2/8', 'port1/2/3', 'port1/2/7', 'port5/2/17', 'port1/1/20', 'port1/2/6', 'port3/1/3', 'port2/2/2', 'port2/1/9', 'port2/1/8', 'port2/2/9', 'port3/2/4', 'port3/2/5', 'port3/2/6', 'port3/1/1', 'port3/2/2', 'port5/2/19', 'port1/1/3', 'port1/1/5', 'port5/2/25', 'port1/1/19', 'port5/2/11', 'port5/2/33', 'port1/2/20', '3/2/2', 'port4/1/4', 'port5/1/1', 'port1/1/15', 'port4/2/11', 'port4/2/7', 'port4/1/12', 'port4/1/15', 'port4/1/3', 'port4/2/2', 'port5/1/11', 'port1/1/4', 'port4/2/10', 'port4/2/19', 'port1/1/2', 'port4/1/10', 'port5/1/7', 'port4/1/6', 'port4/2/16', 'port5/1/9', 'port4/1/16', 'port4/2/18', 'port1/1/6', 'port4/1/1', 'port5/2/2', 'port4/1/13', 'port4/1/8', 'port5/1/13', 'port5/1/14', 'port5/1/15', 'port5/1/18', 'port5/1/6', 'port5/1/8', 'port5/2/1']",[],"[1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, 1000000000, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1410065408]"
2023-04-30 00:00:00,2,ME-D2-LKG,172.20.32.145,3165425152,0,5,576.23,"['port1/1/9', 'port5/2/27', 'port1/2/16', 'port1/1/16', 'port1/2/9', 'port1/2/12', 'port1/2/19', 'port1/2/13', 'port1/2/10', 'port5/2/23', 'port5/2/31', 'port1/1/7', 'port1/2/5', 'port2/2/7', 'port2/2/8', 'port1/2/3', 'port1/2/7', 'port5/2/17', 'port1/1/20', 'port1/2/6', 'port3/1/3', 'port2/2/2', 'port2/1/9', 'port2/1/8', 'port2/2/9', 'port3/2/4', 'port3/2/5', 'port3/2/6', 'port3/1/1', 'port3/2/2', 'port5/2/19', 'port1/1/3', 'port1/1/5', 'port5/2/25', 'port1/1/19', 'port5/2/11', 'port5/2/33', 'port1/2/20', '3/2/2', 'port4/1/4', 'port5/1/1', 'port1/1/15', 'port4/2/11', 'port4/2/7', 'port4/1/12', 'port4/1/15', 'port4/1/3', 'port4/2/2', 'port5/1/11', 'port1/1/4', 'port4/2/10', 'port4/2/19', 'port1/1/2', 'port4/1/10', 'port5/1/7', 'port4/1/6', 'port4/2/16', 'port5/1/9', 'port4/1/16', 'port4/2/18', 'port1/1/6', 'port4/1/1', 'port5/2/2', 'port4/1/13', 'port4/1/8', 'port5/1/13', 'port5/1/14', 'port5/1/15', 'port5/1/18', 'port5/1/6', 'port5/1/8', 'port5/2/1']",[],"[1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, 1000000000, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1410065408]"
2023-05-31 00:00:00,2,ME-D2-LKG,172.20.32.145,3165425152,0,5,576.23,"['port1/1/9', 'port5/2/27', 'port1/2/16', 'port1/1/16', 'port1/2/9', 'port1/2/12', 'port1/2/19', 'port1/2/13', 'port1/2/10', 'port5/2/23', 'port5/2/31', 'port1/1/7', 'port1/2/5', 'port2/2/7', 'port2/2/8', 'port1/2/3', 'port1/2/7', 'port5/2/17', 'port1/1/20', 'port1/2/6', 'port3/1/3', 'port2/2/2', 'port2/1/9', 'port2/1/8', 'port2/2/9', 'port3/2/4', 'port3/2/5', 'port3/2/6', 'port3/1/1', 'port3/2/2', 'port5/2/19', 'port1/1/3', 'port1/1/5', 'port5/2/25', 'port1/1/19', 'port5/2/11', 'port5/2/33', 'port1/2/20', '3/2/2', 'port4/1/4', 'port5/1/1', 'port1/1/15', 'port4/2/11', 'port4/2/7', 'port4/1/12', 'port4/1/15', 'port4/1/3', 'port4/2/2', 'port5/1/11', 'port1/1/4', 'port4/2/10', 'port4/2/19', 'port1/1/2', 'port4/1/10', 'port5/1/7', 'port4/1/6', 'port4/2/16', 'port5/1/9', 'port4/1/16', 'port4/2/18', 'port1/1/6', 'port4/1/1', 'port5/2/2', 'port4/1/13', 'port4/1/8', 'port5/1/13', 'port5/1/14', 'port5/1/15', 'port5/1/18', 'port5/1/6', 'port5/1/8', 'port5/2/1']",[],"[1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, 1000000000, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1410065408]"
2023-06-30 00:00:00,2,ME-D2-LKG,172.20.32.145,3165425152,0,5,576.23,"['port1/1/9', 'port5/2/27', 'port1/2/16', 'port1/1/16', 'port1/2/9', 'port1/2/12', 'port1/2/19', 'port1/2/13', 'port1/2/10', 'port5/2/23', 'port5/2/31', 'port1/1/7', 'port1/2/5', 'port2/2/7', 'port2/2/8', 'port1/2/3', 'port1/2/7', 'port5/2/17', 'port1/1/20', 'port1/2/6', 'port3/1/3', 'port2/2/2', 'port2/1/9', 'port2/1/8', 'port2/2/9', 'port3/2/4', 'port3/2/5', 'port3/2/6', 'port3/1/1', 'port3/2/2', 'port5/2/19', 'port1/1/3', 'port1/1/5', 'port5/2/25', 'port1/1/19', 'port5/2/11', 'port5/2/33', 'port1/2/20', '3/2/2', 'port4/1/4', 'port5/1/1', 'port1/1/15', 'port4/2/11', 'port4/2/7', 'port4/1/12', 'port4/1/15', 'port4/1/3', 'port4/2/2', 'port5/1/11', 'port1/1/4', 'port4/2/10', 'port4/2/19', 'port1/1/2', 'port4/1/10', 'port5/1/7', 'port4/1/6', 'port4/2/16', 'port5/1/9', 'port4/1/16', 'port4/2/18', 'port1/1/6', 'port4/1/1', 'port5/2/2', 'port4/1/13', 'port4/1/8', 'port5/1/13', 'port5/1/14', 'port5/1/15', 'port5/1/18', 'port5/1/6', 'port5/1/8', 'port5/2/1']",[],"[1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, 1000000000, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1410065408]"
2023-07-31 00:00:00,2,ME-D2-LKG,172.20.32.145,3165425152,0,5,576.23,"['port1/1/9', 'port5/2/27', 'port1/2/16', 'port1/1/16', 'port1/2/9', 'port1/2/12', 'port1/2/19', 'port1/2/13', 'port1/2/10', 'port5/2/23', 'port5/2/31', 'port1/1/7', 'port1/2/5', 'port2/2/7', 'port2/2/8', 'port1/2/3', 'port1/2/7', 'port5/2/17', 'port1/1/20', 'port1/2/6', 'port3/1/3', 'port2/2/2', 'port2/1/9', 'port2/1/8', 'port2/2/9', 'port3/2/4', 'port3/2/5', 'port3/2/6', 'port3/1/1', 'port3/2/2', 'port5/2/19', 'port1/1/3', 'port1/1/5', 'port5/2/25', 'port1/1/19', 'port5/2/11', 'port5/2/33', 'port1/2/20', '3/2/2', 'port4/1/4', 'port5/1/1', 'port1/1/15', 'port4/2/11', 'port4/2/7', 'port4/1/12', 'port4/1/15', 'port4/1/3', 'port4/2/2', 'port5/1/11', 'port1/1/4', 'port4/2/10', 'port4/2/19', 'port1/1/2', 'port4/1/10', 'port5/1/7', 'port4/1/6', 'port4/2/16', 'port5/1/9', 'port4/1/16', 'port4/2/18', 'port1/1/6', 'port4/1/1', 'port5/2/2', 'port4/1/13', 'port4/1/8', 'port5/1/13', 'port5/1/14', 'port5/1/15', 'port5/1/18', 'port5/1/6', 'port5/1/8', 'port5/2/1']",[],"[1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, 1000000000, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1410065408]"
2023-08-31 00:00:00,2,ME-D2-LKG,172.20.32.145,3165425152,0.601224065,5,576.23,"['port1/1/9', 'port5/2/27', 'port1/2/16', 'port1/1/16', 'port1/2/9', 'port1/2/12', 'port1/2/19', 'port1/2/13', 'port1/2/10', 'port5/2/23', 'port5/2/31', 'port1/1/7', 'port1/2/5', 'port2/2/7', 'port2/2/8', 'port1/2/3', 'port1/2/7', 'port5/2/17', 'port1/1/20', 'port1/2/6', 'port3/1/3', 'port2/2/2', 'port2/1/9', 'port2/1/8', 'port2/2/9', 'port3/2/4', 'port3/2/5', 'port3/2/6', 'port3/1/1', 'port3/2/2', 'port5/2/19', 'port1/1/3', 'port1/1/5', 'port5/2/25', 'port1/1/19', 'port5/2/11', 'port5/2/33', 'port1/2/20', '3/2/2', 'port4/1/4', 'port5/1/1', 'port1/1/15', 'port4/2/11', 'port4/2/7', 'port4/1/12', 'port4/1/15', 'port4/1/3', 'port4/2/2', 'port5/1/11', 'port1/1/4', 'port4/2/10', 'port4/2/19', 'port1/1/2', 'port4/1/10', 'port5/1/7', 'port4/1/6', 'port4/2/16', 'port5/1/9', 'port4/1/16', 'port4/2/18', 'port1/1/6', 'port4/1/1', 'port5/2/2', 'port4/1/13', 'port4/1/8', 'port5/1/13', 'port5/1/14', 'port5/1/15', 'port5/1/18', 'port5/1/6', 'port5/1/8', 'port5/2/1']",[],"[1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, 1000000000, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1410065408]"
2023-09-30 00:00:00,2,ME-D2-LKG,172.20.32.145,3165425152,0.037046343,5,576.23,"['port1/1/9', 'port5/2/27', 'port1/2/16', 'port1/1/16', 'port1/2/9', 'port1/2/12', 'port1/2/19', 'port1/2/13', 'port1/2/10', 'port5/2/23', 'port5/2/31', 'port1/1/7', 'port1/2/5', 'port2/2/7', 'port2/2/8', 'port1/2/3', 'port1/2/7', 'port5/2/17', 'port1/1/20', 'port1/2/6', 'port3/1/3', 'port2/2/2', 'port2/1/9', 'port2/1/8', 'port2/2/9', 'port3/2/4', 'port3/2/5', 'port3/2/6', 'port3/1/1', 'port3/2/2', 'port5/2/19', 'port1/1/3', 'port1/1/5', 'port5/2/25', 'port1/1/19', 'port5/2/11', 'port5/2/33', 'port1/2/20', '3/2/2', 'port4/1/4', 'port5/1/1', 'port1/1/15', 'port4/2/11', 'port4/2/7', 'port4/1/12', 'port4/1/15', 'port4/1/3', 'port4/2/2', 'port5/1/11', 'port1/1/4', 'port4/2/10', 'port4/2/19', 'port1/1/2', 'port4/1/10', 'port5/1/7', 'port4/1/6', 'port4/2/16', 'port5/1/9', 'port4/1/16', 'port4/2/18', 'port1/1/6', 'port4/1/1', 'port5/2/2', 'port4/1/13', 'port4/1/8', 'port5/1/13', 'port5/1/14', 'port5/1/15', 'port5/1/18', 'port5/1/6', 'port5/1/8', 'port5/2/1']",[],"[1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, 1000000000, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1410065408]"
2023-10-31 00:00:00,2,ME-D2-LKG,172.20.32.145,3165425152,0.007841989,5,576.23,"['port1/1/9', 'port5/2/27', 'port1/2/16', 'port1/1/16', 'port1/2/9', 'port1/2/12', 'port1/2/19', 'port1/2/13', 'port1/2/10', 'port5/2/23', 'port5/2/31', 'port1/1/7', 'port1/2/5', 'port2/2/7', 'port2/2/8', 'port1/2/3', 'port1/2/7', 'port5/2/17', 'port1/1/20', 'port1/2/6', 'port3/1/3', 'port2/2/2', 'port2/1/9', 'port2/1/8', 'port2/2/9', 'port3/2/4', 'port3/2/5', 'port3/2/6', 'port3/1/1', 'port3/2/2', 'port5/2/19', 'port1/1/3', 'port1/1/5', 'port5/2/25', 'port1/1/19', 'port5/2/11', 'port5/2/33', 'port1/2/20', '3/2/2', 'port4/1/4', 'port5/1/1', 'port1/1/15', 'port4/2/11', 'port4/2/7', 'port4/1/12', 'port4/1/15', 'port4/1/3', 'port4/2/2', 'port5/1/11', 'port1/1/4', 'port4/2/10', 'port4/2/19', 'port1/1/2', 'port4/1/10', 'port5/1/7', 'port4/1/6', 'port4/2/16', 'port5/1/9', 'port4/1/16', 'port4/2/18', 'port1/1/6', 'port4/1/1', 'port5/2/2', 'port4/1/13', 'port4/1/8', 'port5/1/13', 'port5/1/14', 'port5/1/15', 'port5/1/18', 'port5/1/6', 'port5/1/8', 'port5/2/1']",[],"[1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, 1000000000, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1410065408]"
2023-11-30 00:00:00,2,ME-D2-LKG,172.20.32.145,3165425152,0.007900789,5,576.23,"['port1/1/9', 'port5/2/27', 'port1/2/16', 'port1/1/16', 'port1/2/9', 'port1/2/12', 'port1/2/19', 'port1/2/13', 'port1/2/10', 'port5/2/23', 'port5/2/31', 'port1/1/7', 'port1/2/5', 'port2/2/7', 'port2/2/8', 'port1/2/3', 'port1/2/7', 'port5/2/17', 'port1/1/20', 'port1/2/6', 'port3/1/3', 'port2/2/2', 'port2/1/9', 'port2/1/8', 'port2/2/9', 'port3/2/4', 'port3/2/5', 'port3/2/6', 'port3/1/1', 'port3/2/2', 'port5/2/19', 'port1/1/3', 'port1/1/5', 'port5/2/25', 'port1/1/19', 'port5/2/11', 'port5/2/33', 'port1/2/20', '3/2/2', 'port4/1/4', 'port5/1/1', 'port1/1/15', 'port4/2/11', 'port4/2/7', 'port4/1/12', 'port4/1/15', 'port4/1/3', 'port4/2/2', 'port5/1/11', 'port1/1/4', 'port4/2/10', 'port4/2/19', 'port1/1/2', 'port4/1/10', 'port5/1/7', 'port4/1/6', 'port4/2/16', 'port5/1/9', 'port4/1/16', 'port4/2/18', 'port1/1/6', 'port4/1/1', 'port5/2/2', 'port4/1/13', 'port4/1/8', 'port5/1/13', 'port5/1/14', 'port5/1/15', 'port5/1/18', 'port5/1/6', 'port5/1/8', 'port5/2/1']",[],"[1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, 1000000000, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1410065408]"
2023-12-31 00:00:00,2,ME-D2-LKG,172.20.32.145,3165425152,0.26879108,5,576.23,"['port1/1/9', 'port5/2/27', 'port1/2/16', 'port1/1/16', 'port1/2/9', 'port1/2/12', 'port1/2/19', 'port1/2/13', 'port1/2/10', 'port5/2/23', 'port5/2/31', 'port1/1/7', 'port1/2/5', 'port2/2/7', 'port2/2/8', 'port1/2/3', 'port1/2/7', 'port5/2/17', 'port1/1/20', 'port1/2/6', 'port3/1/3', 'port2/2/2', 'port2/1/9', 'port2/1/8', 'port2/2/9', 'port3/2/4', 'port3/2/5', 'port3/2/6', 'port3/1/1', 'port3/2/2', 'port5/2/19', 'port1/1/3', 'port1/1/5', 'port5/2/25', 'port1/1/19', 'port5/2/11', 'port5/2/33', 'port1/2/20', '3/2/2', 'port4/1/4', 'port5/1/1', 'port1/1/15', 'port4/2/11', 'port4/2/7', 'port4/1/12', 'port4/1/15', 'port4/1/3', 'port4/2/2', 'port5/1/11', 'port1/1/4', 'port4/2/10', 'port4/2/19', 'port1/1/2', 'port4/1/10', 'port5/1/7', 'port4/1/6', 'port4/2/16', 'port5/1/9', 'port4/1/16', 'port4/2/18', 'port1/1/6', 'port4/1/1', 'port5/2/2', 'port4/1/13', 'port4/1/8', 'port5/1/13', 'port5/1/14', 'port5/1/15', 'port5/1/18', 'port5/1/6', 'port5/1/8', 'port5/2/1']",[],"[1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, 1000000000, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1410065408]"
2024-01-31 00:00:00,2,ME-D2-LKG,172.20.32.145,3165425152,-1.429785848,5,576.23,"['port1/1/9', 'port5/2/27', 'port1/2/16', 'port1/1/16', 'port1/2/9', 'port1/2/12', 'port1/2/19', 'port1/2/13', 'port1/2/10', 'port5/2/23', 'port5/2/31', 'port1/1/7', 'port1/2/5', 'port2/2/7', 'port2/2/8', 'port1/2/3', 'port1/2/7', 'port5/2/17', 'port1/1/20', 'port1/2/6', 'port3/1/3', 'port2/2/2', 'port2/1/9', 'port2/1/8', 'port2/2/9', 'port3/2/4', 'port3/2/5', 'port3/2/6', 'port3/1/1', 'port3/2/2', 'port5/2/19', 'port1/1/3', 'port1/1/5', 'port5/2/25', 'port1/1/19', 'port5/2/11', 'port5/2/33', 'port1/2/20', '3/2/2', 'port4/1/4', 'port5/1/1', 'port1/1/15', 'port4/2/11', 'port4/2/7', 'port4/1/12', 'port4/1/15', 'port4/1/3', 'port4/2/2', 'port5/1/11', 'port1/1/4', 'port4/2/10', 'port4/2/19', 'port1/1/2', 'port4/1/10', 'port5/1/7', 'port4/1/6', 'port4/2/16', 'port5/1/9', 'port4/1/16', 'port4/2/18', 'port1/1/6', 'port4/1/1', 'port5/2/2', 'port4/1/13', 'port4/1/8', 'port5/1/13', 'port5/1/14', 'port5/1/15', 'port5/1/18', 'port5/1/6', 'port5/1/8', 'port5/2/1']",[],"[1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, 1000000000, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1410065408]"
2024-02-29 00:00:00,2,ME-D2-LKG,172.20.32.145,3165425152,-40.82783508,5,576.23,"['port1/1/9', 'port5/2/27', 'port1/2/16', 'port1/1/16', 'port1/2/9', 'port1/2/12', 'port1/2/19', 'port1/2/13', 'port1/2/10', 'port5/2/23', 'port5/2/31', 'port1/1/7', 'port1/2/5', 'port2/2/7', 'port2/2/8', 'port1/2/3', 'port1/2/7', 'port5/2/17', 'port1/1/20', 'port1/2/6', 'port3/1/3', 'port2/2/2', 'port2/1/9', 'port2/1/8', 'port2/2/9', 'port3/2/4', 'port3/2/5', 'port3/2/6', 'port3/1/1', 'port3/2/2', 'port5/2/19', 'port1/1/3', 'port1/1/5', 'port5/2/25', 'port1/1/19', 'port5/2/11', 'port5/2/33', 'port1/2/20', '3/2/2', 'port4/1/4', 'port5/1/1', 'port1/1/15', 'port4/2/11', 'port4/2/7', 'port4/1/12', 'port4/1/15', 'port4/1/3', 'port4/2/2', 'port5/1/11', 'port1/1/4', 'port4/2/10', 'port4/2/19', 'port1/1/2', 'port4/1/10', 'port5/1/7', 'port4/1/6', 'port4/2/16', 'port5/1/9', 'port4/1/16', 'port4/2/18', 'port1/1/6', 'port4/1/1', 'port5/2/2', 'port4/1/13', 'port4/1/8', 'port5/1/13', 'port5/1/14', 'port5/1/15', 'port5/1/18', 'port5/1/6', 'port5/1/8', 'port5/2/1']",[],"[1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, 1000000000, 1000000000, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, -2147483648, 1000000000, 1000000000, -2147483648, 1000000000, -2147483648, -2147483648, 1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, -2147483648, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1000000000, 1410065408]"
